106876,1966,968,1035,1068
106896,1931,1017,1051,1503
106916,1951,1065,1081,3463
106936,2072,1103,1131,3887
106956,2247,1179,1194,1446
106976,2327,1206,1245,91
106996,2313,1207,1293,1847
107016,2207,1189,1335,4095
107036,2063,1163,1379,3183
107056,1751,1079,1439,1311
107076,1259,972,1477,151
107096,727,870,1465,932
107116,437,856,1435,3119
107136,518,917,1428,3290
107156,831,1098,1447,1566
107176,1204,1289,1468,570
107196,1546,1476,1449,1225
107216,1791,1652,1395,3336
107236,1991,1907,1405,3960
107256,2319,2423,1723,1851
107276,2972,3599,2527,525
107296,4060,4095,3721,164
107316,4095,4095,4095,2008
107336,4095,4095,4095,2401
107356,4095,4095,4095,1335
107376,4095,4095,4095,0
107396,4095,4095,4095,364
107999,2590,1263,901,3590
108019,2215,1325,955,4095
108039,1797,1229,973,2398
108059,1493,1123,1036,0
108079,1277,955,1077,615
108099,1159,831,1127,3021
108119,1115,767,1159,3847
108139,1135,767,1195,1646
108159,1191,797,1195,10
108179,1275,846,1133,875
108199,1349,917,1097,3055
108219,1334,965,1006,3967
108239,1010,985,948,2087
108259,221,983,855,447
108279,0,969,832,1655
108299,0,1013,927,3275
108319,0,1238,1189,3755
108339,79,1709,1682,1469
108359,2119,2341,2264,0
108379,4095,2943,2807,45
108399,4095,3419,3171,1717
108419,4095,3699,3333,2844
108439,4095,3659,3291,1109
108459,4095,3291,3107,0
108479,4095,2781,2807,126
108499,2611,2141,2449,2787
108519,663,1595,2155,3862
108539,159,1317,1975,2007
108559,669,1321,1899,203
108579,1463,1507,1849,1001
108599,2213,1684,1848,3480
108619,2696,1819,1844,3994
108639,2874,1835,1789,2027
108659,2592,1751,1720,307
108679,1391,1593,1645,1065
108699,0,1450,1607,3749
108719,0,1335,1587,4095
108739,0,1293,1614,2003
108759,0,1379,1629,333
108779,0,1509,1657,1131
108799,1781,1683,1639,3419
108819,3213,1786,1583,4095
108839,4095,1803,1521,1977
108859,4095,1708,1415,253
108879,3871,1533,1305,868
108899,2642,1317,1147,3310
108919,984,1105,1005,4095
108939,0,975,905,2096
108959,0,921,879,389
108979,0,1017,917,995
110671,0,1691,1813,2521
110692,0,1681,1868,267
110712,0,1661,1933,839
110732,0,1725,2025,3327
110752,0,1881,2102,4095
110772,173,2057,2167,2104
110792,2504,2284,2187,77
110812,4095,2439,2157,615
110832,4095,2411,2057,3098
110852,4095,2299,1909,4095
110872,4095,2159,1801,2100
110892,4095,1956,1700,375
110912,4095,1684,1612,927
110932,4095,1373,1509,3286
110952,1709,1097,1395,4095
110972,0,941,1311,2091
110992,0,941,1307,2463
111012,0,1107,1359,2079
111032,0,1338,1391,3091
111052,1118,1591,1405,4095
111072,2473,1798,1384,1864
111092,3307,1944,1333,359
111112,3602,1909,1262,761
111132,3014,1893,1199,3469
111152,1703,1775,1151,4095
111172,201,1643,1141,2055
111192,0,1555,1178,529
111212,0,1485,1209,1261
111232,0,1467,1251,4095
111252,0,1529,1359,4095
111272,0,1876,1651,2187
111292,0,2445,2203,0
111312,921,3103,2949,0
111332,2352,3763,3721,1613
111352,3839,4095,4095,2297
111372,4095,4095,4095,1023
111392,4095,4095,4095,0
111412,4095,4095,4095,0
111432,4095,3883,3815,2121
111452,4095,3487,3243,3707
111472,4095,3007,2811,1867
111492,4095,2523,2445,247
111512,4095,1920,2123,960
111532,3772,1421,1847,3693
111552,1321,1165,1699,4095
111572,581,1237,1721,2421
111592,1515,1517,1850,655
111612,3129,1892,2003,1135
111632,4095,2265,2117,3653
111652,4095,2493,2175,4095
112026,0,1099,1305,281
112046,0,1065,1309,1483
112066,0,1069,1259,3885
112086,0,1165,1247,3867
112106,0,1368,1293,1257
112126,0,1623,1355,405
112146,1304,1863,1415,1470
112166,2813,2087,1447,4095
112186,3837,2184,1463,4095
112206,4095,2229,1491,1463
112226,4095,2203,1572,135
112246,3175,2155,1687,891
112266,2115,2163,1868,3160
112286,1139,2246,2163,3153
112306,721,2386,2534,765
112326,1227,2556,2887,0
112346,2719,2735,3131,213
112366,4095,2917,3219,2469
112386,4095,3003,3160,2865
112406,4095,2973,3029,747
112426,4095,2780,2859,0
112446,4095,2413,2651,749
112466,4095,2005,2385,3695
112486,3643,1594,2142,3767
112506,1471,1300,1971,1165
112526,141,1243,1929,362
112546,0,1386,2009,1575
112566,255,1703,2187,4095
112586,1869,2039,2331,3801
112606,3706,2333,2456,1102
112626,4095,2569,2485,72
112646,4095,2639,2452,1067
112666,4095,2555,2331,3707
112686,4095,2333,2147,3950
112706,4095,2031,1983,1302
112726,4095,1701,1807,424
112746,1887,1373,1669,1805
112766,187,1133,1547,4095
112786,0,1039,1485,4051
112806,0,1108,1482,1481
112826,0,1326,1530,671
112846,868,1597,1571,1487
112866,2195,1863,1571,4095
112886,3101,2041,1560,4095
112906,3542,2095,1531,949
112926,3049,1991,1497,11
112946,1769,1820,1464,1435
112966,462,1637,1432,3947
112986,0,1487,1429,3805
113006,0,1466,1485,1209
113335,4095,3352,3337,3165
113356,4095,2733,3012,765
113376,4095,2117,2653,28
113396,4095,1579,2379,1251
113416,4095,1163,2108,3976
113436,2203,933,1869,3992
113456,483,888,1762,1439
113476,0,1014,1743,639
113496,0,1303,1835,1797
113516,0,1651,1917,4095
113536,1231,1995,1979,3877
113556,2577,2251,2039,1260
113576,3637,2414,2035,326
113596,4095,2427,1996,1413
113616,4095,2292,1903,4095
113636,3657,2059,1824,3899
113656,2995,1803,1746,1196
113676,2193,1545,1687,537
113696,1258,1354,1626,1899
113716,539,1223,1575,4095
113736,226,1196,1547,3961
113756,462,1305,1525,1183
113776,1093,1467,1517,360
113796,1799,1695,1517,1763
113816,2377,1871,1489,4095
113836,2765,2009,1479,3939
113856,2919,2053,1507,581
113876,2779,1978,1515,182
113896,2407,1833,1519,1379
113916,1759,1687,1496,3827
113936,997,1582,1517,3539
113956,395,1515,1567,907
113976,57,1507,1640,179
113996,150,1563,1695,1508
114016,629,1645,1725,3917
114036,1339,1747,1724,3957
114056,1932,1823,1710,1583
114076,2329,1896,1711,593
114096,2565,1981,1720,1670
114116,2777,2211,1849,3308
114136,3229,2728,2247,3263
114156,4095,3481,2885,423
114176,4095,4095,3579,0
114196,4095,4095,4089,107
114216,4095,4095,4095,2196
114236,4095,4095,3933,2553
114256,4095,3478,3577,381
114276,4095,2823,3261,0
114296,3463,2285,2999,747
114316,2760,1893,2762,3669
115767,0,1533,1374,4095
115787,615,1595,1343,2771
115807,1797,1607,1277,419
115827,2706,1621,1213,531
115847,3299,1639,1173,2767
115867,3491,1618,1135,4095
115887,3241,1573,1097,2954
115907,2439,1523,1080,495
115927,1123,1479,1077,877
115947,83,1477,1070,3065
115967,0,1548,1127,4095
115987,0,1851,1403,2787
116007,523,2581,2005,0
116027,2205,3564,2838,0
116047,4095,4087,3790,549
116067,4095,4095,4095,1895
116087,4095,4095,4095,1471
116107,4095,4095,4095,0
116127,4095,4095,4095,0
116147,4095,4095,4095,925
116167,4095,4095,4095,2899
116187,4095,3017,3153,2303
116207,2043,2071,2536,473
116227,505,1389,2188,696
116247,0,1096,1983,3166
116267,0,1086,1903,4095
116287,0,1323,1926,3167
116307,667,1681,2020,655
116327,1785,2029,2136,636
116347,2940,2283,2196,2575
116367,3832,2425,2170,4095
116387,4095,2413,2057,3049
116407,3828,2325,1896,505
116427,3271,2125,1693,714
116447,2679,1869,1499,2910
116467,1967,1607,1350,4095
116487,1097,1395,1240,3244
116507,319,1259,1177,1053
116527,0,1239,1146,1181
116547,11,1309,1133,3380
116567,727,1479,1125,4095
116587,1560,1685,1124,3087
116607,2263,1891,1139,523
116627,2663,2008,1163,531
116647,2744,2003,1141,4029
116667,2541,1839,1124,4095
116687,1847,1639,1117,2488
116707,915,1437,1145,115
116727,310,1342,1191,426
116747,467,1397,1244,2515
